RecordID_Int,ParcelNumber,SaleDate,SaleAmount,BookPage
1448,040138000,2005-10-27T00:00:00.000Z,238200,1053:746
1449,040138000,2004-02-03T00:00:00.000Z,87000,957:182
1450,040138000,2002-04-01T00:00:00.000Z,0,WB46:130
1451,040138000,1988-01-06T00:00:00.000Z,0,506:164
1452,040138000,2002-11-18T00:00:00.000Z,70000,878:797
1453,040139000,2007-11-01T00:00:00.000Z,800000,1165:321
1454,040139000,1982-09-17T00:00:00.000Z,0,432:50
1455,040139000,2004-04-22T00:00:00.000Z,0,969:591
1456,040139000,2004-04-22T00:00:00.000Z,0,969:587
1457,040139100,2007-11-01T00:00:00.000Z,800000,1165:321
1458,040139100,2004-04-22T00:00:00.000Z,0,969:591
1459,040139100,2001-01-03T00:00:00.000Z,6000,797:647
1460,040139100,1993-12-30T00:00:00.000Z,0,WB 36:591
1461,040139100,1953-03-24T00:00:00.000Z,725,170:148
1462,040140000,2001-02-26T00:00:00.000Z,61000,801:269
1463,040140000,2000-08-25T00:00:00.000Z,0,WB 44:444
1464,040140000,2000-11-17T00:00:00.000Z,56000,795:67
1465,040140000,1992-07-21T00:00:00.000Z,54000,584:260
1466,040141000,1996-05-14T00:00:00.000Z,147000,671:422
1467,040141000,2002-04-15T00:00:00.000Z,340000,848:357
1468,040141000,2015-12-29T00:00:00.000Z,0,2015:4761
1469,040141100,1996-05-14T00:00:00.000Z,147000,671:422
1470,040141100,2002-04-15T00:00:00.000Z,340000,848:357
1471,040141100,2015-12-29T00:00:00.000Z,0,2015:4761
1472,040141200,2002-04-15T00:00:00.000Z,340000,848:357
1473,040141200,2015-12-29T00:00:00.000Z,0,2015:4761
1474,040141200,1996-05-14T00:00:00.000Z,147000,671:422
1475,040141300,1996-05-14T00:00:00.000Z,147000,671:422
1476,040141300,2002-04-15T00:00:00.000Z,340000,848:357
1477,040141300,2015-12-29T00:00:00.000Z,0,2015:4761
1478,040141400,2002-04-15T00:00:00.000Z,340000,848:357
1479,040141400,1996-05-14T00:00:00.000Z,147000,671:422
1480,040141400,2015-12-29T00:00:00.000Z,0,2015:4761
1481,040141500,1996-05-14T00:00:00.000Z,147000,671:422
1482,040141500,2002-04-15T00:00:00.000Z,340000,848:357
1483,040141500,2015-12-29T00:00:00.000Z,0,2015:4761
1484,040142000,2007-11-01T00:00:00.000Z,4900000,1165:269
1485,040142000,1982-09-24T00:00:00.000Z,0,432:184
1486,040143000,2007-11-01T00:00:00.000Z,4900000,1165:269
1487,040143000,1982-09-24T00:00:00.000Z,0,432:184
1488,040144000,1982-09-24T00:00:00.000Z,0,432:184
1489,040144000,2007-11-01T00:00:00.000Z,4900000,1165:269
1490,040145000,1982-09-24T00:00:00.000Z,0,432:184
1491,040145000,2007-11-01T00:00:00.000Z,4900000,1165:269
1492,040146000,2008-12-22T00:00:00.000Z,0,2008:5882
1493,040146000,1993-09-10T00:00:00.000Z,45000,611:298
1494,040147000,2005-06-16T00:00:00.000Z,220000,1034:47
1495,040147000,1995-08-02T00:00:00.000Z,0,373:43
1496,040147000,2008-07-28T00:00:00.000Z,286000,2008:3735
1497,040147000,2004-06-07T00:00:00.000Z,11000,979:77
1498,040148000,2006-06-12T00:00:00.000Z,0,WB49:189
1499,040148000,2006-09-28T00:00:00.000Z,0,1110:63
1500,040148000,1983-12-12T00:00:00.000Z,0,373:307
1501,040148000,2017-05-16T00:00:00.000Z,147000,2017:1851
1502,040149000,2006-06-12T00:00:00.000Z,0,WB49:189
1503,040149000,2006-09-28T00:00:00.000Z,0,1110:63
1504,040149000,1983-12-12T00:00:00.000Z,0,356:162
1505,040150000,1995-07-27T00:00:00.000Z,0,655:572
1506,040151000,2012-05-25T00:00:00.000Z,125000,2012:2206
1507,040151000,2003-12-30T00:00:00.000Z,0,952:506
1508,040151000,2001-01-10T00:00:00.000Z,0,WB 45:29
1509,040151000,1963-09-27T00:00:00.000Z,6650,245:429
1510,040151000,2015-11-13T00:00:00.000Z,176750,2015:4246
1511,040152000,2011-07-18T00:00:00.000Z,226900,2011:2544
1512,040152000,1998-01-26T00:00:00.000Z,150000,711:171
1513,040152000,1995-11-20T00:00:00.000Z,0,662:711
1514,040152000,1994-04-26T00:00:00.000Z,150000,0:0
1515,040152000,2014-06-27T00:00:00.000Z,595000,2014:2142
1516,040152000,2004-07-01T00:00:00.000Z,166100,983:338
1517,040153000,1946-08-02T00:00:00.000Z,0,127:277
1518,040154000,1973-09-12T00:00:00.000Z,12000,350:491
1519,040155000,2004-12-30T00:00:00.000Z,100,1010:486
1520,040155000,1998-06-24T00:00:00.000Z,10500,725:81
1521,040155000,2017-02-14T00:00:00.000Z,0,2017:555
1522,040155000,2007-06-08T00:00:00.000Z,270000,1145:427
1523,040155000,1981-06-23T00:00:00.000Z,5500,421:9
1524,040155100,2017-02-13T00:00:00.000Z,0,2017:521
1525,040155100,2007-06-08T00:00:00.000Z,280000,1145:431
1526,040156000,1967-09-18T00:00:00.000Z,4750,292:93
1527,040157000,1955-03-28T00:00:00.000Z,3500,182:437
1528,040158000,2011-07-29T00:00:00.000Z,127000,2011:2700
1529,040158000,2009-06-10T00:00:00.000Z,0,W2009:6335
1530,040158000,1982-11-26T00:00:00.000Z,16500,433:597
1531,040159000,2006-08-02T00:00:00.000Z,180000,1101:440
1532,040159000,1989-01-06T00:00:00.000Z,41000,523:92
1533,040160000,1993-06-16T00:00:00.000Z,65000,605:36
1534,040161000,1993-02-09T00:00:00.000Z,73000,597:121
1535,040162000,2005-12-02T00:00:00.000Z,0,1060:100
1536,040162000,2009-03-06T00:00:00.000Z,84200,2009:784
1537,040162000,1947-07-08T00:00:00.000Z,4000,132:434
1538,040163000,2000-05-11T00:00:00.000Z,0,780:847
1539,040163000,1997-01-13T00:00:00.000Z,21000,686:526
1540,040163000,2000-05-11T00:00:00.000Z,0,780:852
1541,040164000,1997-08-18T00:00:00.000Z,0,701:58
1542,040165000,1998-07-31T00:00:00.000Z,0,WB 42:135
1543,040165000,1985-09-05T00:00:00.000Z,31000,468:518
1544,040165000,1999-06-18T00:00:00.000Z,43500,756:767
1545,040166000,2006-08-22T00:00:00.000Z,120000,1104:361
1546,040166000,1982-09-22T00:00:00.000Z,22000,432:134
1547,040167000,1972-09-26T00:00:00.000Z,1200,340:211
1548,040167000,2007-05-31T00:00:00.000Z,100000,1143:886
1549,040167000,2015-12-21T00:00:00.000Z,0,2015:4702
1550,040168000,1989-09-26T00:00:00.000Z,0,534:499
1551,040168000,2017-03-06T00:00:00.000Z,0,2017:827
1552,040168000,2017-03-06T00:00:00.000Z,0,2017:828
1553,040169000,2004-10-04T00:00:00.000Z,145750,998:563
1554,040169000,2002-10-16T00:00:00.000Z,600,873:617
1555,040169000,2002-03-11T00:00:00.000Z,7000,843:342
1556,040169000,2003-02-11T00:00:00.000Z,35000,890:803
1557,040169000,1999-09-24T00:00:00.000Z,0,WB 43:504
1558,040169000,1985-12-12T00:00:00.000Z,0,472:267
1559,040170000,2005-01-21T00:00:00.000Z,0,1013:206
1560,040170000,1997-10-12T00:00:00.000Z,0,WB 40:142
1561,040170000,1996-10-17T00:00:00.000Z,0,279:327
1562,040170000,1999-04-23T00:00:00.000Z,0,751:180
1563,040171000,2005-12-30T00:00:00.000Z,172500,1064:190
1564,040171000,2004-01-20T00:00:00.000Z,120000,955:224
1565,040171000,2018-03-12T00:00:00.000Z,0,2018:845
1566,040171000,1997-11-03T00:00:00.000Z,0,706:257
1567,040172000,2000-12-08T00:00:00.000Z,27000,796:385
1568,040172000,1997-10-12T00:00:00.000Z,0,WB 40:142
1569,040172000,1996-10-17T00:00:00.000Z,0,318:179
1570,040173000,1998-08-07T00:00:00.000Z,0,729:450
1571,040173000,1977-03-31T00:00:00.000Z,15000,382:794
1572,040173000,1998-04-06T00:00:00.000Z,0,717:188
1573,040174000,2005-01-06T00:00:00.000Z,105000,1011:65
1574,040174000,2005-07-13T00:00:00.000Z,174900,1038:311
1575,040174000,1990-04-24T00:00:00.000Z,0,541:693
1576,040175000,1971-01-14T00:00:00.000Z,0,WB 15:378
1577,040176000,2005-01-12T00:00:00.000Z,0,48:56
1578,040176000,1998-03-20T00:00:00.000Z,0,WB 41:564
1579,040176000,1998-03-20T00:00:00.000Z,0,138:411
1580,040176000,1996-10-17T00:00:00.000Z,0,138:411
1581,040176000,2005-01-12T00:00:00.000Z,46533,1012:257
1582,040176000,2017-01-17T00:00:00.000Z,90000,2017:150
1583,040177000,2006-07-03T00:00:00.000Z,125500,1094:658
1584,040177000,1965-02-19T00:00:00.000Z,5000,262:376
1585,040178000,1986-04-16T00:00:00.000Z,27000,476:254
1586,040178000,1999-05-21T00:00:00.000Z,63000,754:190
1587,040179000,2008-08-18T00:00:00.000Z,114500,2008:4165
1588,040179000,1997-06-20T00:00:00.000Z,59900,696:555
1589,040179000,2007-08-13T00:00:00.000Z,0,1155:421
1590,040180000,1994-08-22T00:00:00.000Z,54000,637:708
1591,040180000,2013-03-05T00:00:00.000Z,0,2013:1076
1592,040180100,2005-08-31T00:00:00.000Z,72000,1045:804
1593,040180100,1985-07-30T00:00:00.000Z,16000,466:268
1594,040181000,2008-07-02T00:00:00.000Z,139500,2008:3276
1595,040181000,2017-05-30T00:00:00.000Z,172500,2017:2027
1596,040181000,2007-10-11T00:00:00.000Z,90000,1163:43
1597,040181000,1977-03-31T00:00:00.000Z,12000,382:776
1598,040182000,2012-06-18T00:00:00.000Z,114750,2012:2596
1599,040182000,2003-06-19T00:00:00.000Z,55000,914:790
1600,040182000,1994-01-24T00:00:00.000Z,35000,621:805
1601,040182000,2013-01-17T00:00:00.000Z,111100,2013:325
1602,040182000,2004-11-30T00:00:00.000Z,0,1005:820
1603,040182000,2002-08-09T00:00:00.000Z,0,864:216
1604,040182000,1999-01-19T00:00:00.000Z,66000,743:379
1605,040183000,1997-01-30T00:00:00.000Z,14700,687:255
1606,040184000,2013-07-31T00:00:00.000Z,66299,2013:3751
1607,040184000,2004-11-30T00:00:00.000Z,0,1005:798
1608,040184000,2002-08-09T00:00:00.000Z,0,864:216
1609,040184000,1995-12-01T00:00:00.000Z,17000,663:418
1610,040184000,2013-03-13T00:00:00.000Z,144000,2013:1177
1611,040184000,2003-06-19T00:00:00.000Z,45000,914:800
1612,040184000,2016-07-06T00:00:00.000Z,330900,2016:2500
1613,040185000,2017-12-21T00:00:00.000Z,0,588:568
1614,040185000,1992-09-28T00:00:00.000Z,17000,588:568
1615,040186000,2014-07-03T00:00:00.000Z,0,W2014:270
1616,040186000,2013-12-26T00:00:00.000Z,0,2013:6107
1617,040186000,2014-02-21T00:00:00.000Z,0,2014:571
1618,040186000,1987-09-15T00:00:00.000Z,0,501:542
1619,040186000,2015-08-07T00:00:00.000Z,110000,2015:2933
1620,040187000,1964-09-04T00:00:00.000Z,10500,257:312
1621,040187000,2015-05-07T00:00:00.000Z,0,2015:1441
1622,040187000,2000-11-17T00:00:00.000Z,0,795:16
1623,040188000,1982-09-24T00:00:00.000Z,0,432:184
1624,040188000,2007-11-01T00:00:00.000Z,4900000,1165:269
1625,040189000,2007-11-01T00:00:00.000Z,4900000,1165:269
1626,040189000,1982-09-24T00:00:00.000Z,0,432:184
1627,040190000,1978-05-01T00:00:00.000Z,9000,392:264
1628,040191000,1996-05-01T00:00:00.000Z,51000,670:652
1629,040191000,2008-02-29T00:00:00.000Z,162000,1178:467
1630,040192000,1995-08-09T00:00:00.000Z,0,54:248
1631,040193000,1976-07-28T00:00:00.000Z,7600,376:451
1632,040194000,2002-01-31T00:00:00.000Z,79000,838:276
1633,040194000,2001-02-13T00:00:00.000Z,0,800:592
1634,040194000,2001-02-13T00:00:00.000Z,17000,800:594
1635,040194000,1996-09-09T00:00:00.000Z,0,679:549
1636,040195000,2005-01-12T00:00:00.000Z,46533,1012:257
1637,040195000,1996-10-17T00:00:00.000Z,0,196:385
1638,040195000,2017-01-17T00:00:00.000Z,90000,2017:180
1639,040195000,2005-01-12T00:00:00.000Z,0,48:56
1640,040195000,1998-11-05T00:00:00.000Z,0,737:237
1641,040196000,2013-10-31T00:00:00.000Z,124000,2013:5355
1642,040196000,2006-06-12T00:00:00.000Z,0,WB49:189
1643,040196000,2006-09-28T00:00:00.000Z,0,1110:63
1644,040196000,1983-12-12T00:00:00.000Z,0,272:396
1645,040197000,2013-12-16T00:00:00.000Z,0,2013:6003
1646,040197000,2005-02-07T00:00:00.000Z,155000,1015:171
1647,040197000,2017-08-03T00:00:00.000Z,248000,2017:3056
1648,040197000,2008-12-30T00:00:00.000Z,0,2008:5954
1649,040197000,2004-10-12T00:00:00.000Z,90000,999:829
1650,040197000,2004-03-30T00:00:00.000Z,58500,966:57
1651,040197000,2004-01-06T00:00:00.000Z,39359,952:881
1652,040197000,1997-06-06T00:00:00.000Z,39000,695:433
1653,040198000,1978-08-17T00:00:00.000Z,13500,395:539
1654,040199000,2012-09-11T00:00:00.000Z,90000,2012:4116
1655,040199000,1996-10-31T00:00:00.000Z,75000,682:567
1656,040199000,2014-11-07T00:00:00.000Z,0,2014:3855
1657,040200000,1999-01-19T00:00:00.000Z,160000,743:305
1658,040200000,1995-08-31T00:00:00.000Z,29825,658:374
1659,040200000,2006-06-07T00:00:00.000Z,205000,1088:606
1660,040201000,1995-08-02T00:00:00.000Z,68000,656:267
1661,040202000,1999-07-15T00:00:00.000Z,215000,759:700
1662,040202000,2017-09-05T00:00:00.000Z,0,2017:3492
1663,040202000,1997-01-31T00:00:00.000Z,29200,687:321
1664,040203000,1997-10-10T00:00:00.000Z,50000,704:810
1665,040204000,2006-01-04T00:00:00.000Z,0,1064:336
1666,040204000,1982-10-08T00:00:00.000Z,35000,432:621
1667,040205000,2001-12-28T00:00:00.000Z,0,834:828
1668,040205000,2002-02-01T00:00:00.000Z,100000,838:832
1669,040205000,2000-10-24T00:00:00.000Z,45000,793:346
1670,040205000,1988-09-27T00:00:00.000Z,23360,518:627
1671,040206000,2000-05-11T00:00:00.000Z,0,780:847
1672,040206000,2000-05-11T00:00:00.000Z,0,780:852
1673,040206000,1994-05-19T00:00:00.000Z,10000,630:709
1674,040207000,2000-05-11T00:00:00.000Z,0,780:852
1675,040207000,1989-04-17T00:00:00.000Z,30500,527:27
1676,040207000,2000-05-11T00:00:00.000Z,0,780:847
1677,040208000,1984-03-02T00:00:00.000Z,0,447:765
1678,040209000,2007-11-01T00:00:00.000Z,4900000,1165:269
1679,040209000,1982-09-24T00:00:00.000Z,0,432:184
1680,040210000,2007-11-01T00:00:00.000Z,4900000,1165:269
1681,040210000,1980-11-05T00:00:00.000Z,325000,0:0
1682,040210000,1982-09-24T00:00:00.000Z,0,432:184
1683,040211000,2008-09-05T00:00:00.000Z,150000,2008:4481
1684,040211000,2014-06-12T00:00:00.000Z,215000,2014:1913
1685,040212000,2013-03-29T00:00:00.000Z,194000,2013:1462
1686,040212000,2016-11-22T00:00:00.000Z,289000,2016:4463
1687,040212000,2008-09-04T00:00:00.000Z,122500,2008:4461
1688,040212000,1982-02-23T00:00:00.000Z,0,66:479
1689,040212100,1999-03-08T00:00:00.000Z,0,747:422
1690,040212100,1988-02-18T00:00:00.000Z,0,219:288
1691,040213000,1995-02-09T00:00:00.000Z,38000,647:10
1692,040214000,2006-08-29T00:00:00.000Z,125000,1105:507
1693,040214000,1996-03-08T00:00:00.000Z,0,667:721
1694,040214000,2008-05-01T00:00:00.000Z,0,1186:434
1695,040215000,2005-04-06T00:00:00.000Z,0,WB48:213
1696,040215000,2001-12-21T00:00:00.000Z,0,833:685
1697,040215000,1970-02-04T00:00:00.000Z,10000,314:279
1698,040216000,1981-06-01T00:00:00.000Z,6500,420:120
1699,040216000,2015-12-28T00:00:00.000Z,0,2015:4756
1700,040216000,2005-04-06T00:00:00.000Z,0,WB48:213
1701,040216000,2015-04-22T00:00:00.000Z,0,2015:1257
1702,040216000,2016-07-19T00:00:00.000Z,217126,2016:2694
1703,040217000,1993-05-10T00:00:00.000Z,60000,601:835
1704,040218000,1999-07-15T00:00:00.000Z,215000,759:700
1705,040218000,1988-02-10T00:00:00.000Z,10000,507:390
1706,040218000,2017-09-05T00:00:00.000Z,0,2017:3491
1707,040219000,1996-07-26T00:00:00.000Z,0,676:480
1708,040219000,2017-09-20T00:00:00.000Z,215000,2017:3697
1709,040219000,2005-07-19T00:00:00.000Z,0,1039:108
1710,040219000,2000-11-02T00:00:00.000Z,0,794:112
1711,040219000,2015-12-17T00:00:00.000Z,117000,2015:4661
1712,040220000,2004-03-16T00:00:00.000Z,0,963:561
1713,040220000,1996-04-17T00:00:00.000Z,0,669:688
1714,040221000,1999-12-30T00:00:00.000Z,30000,772:554
1715,040221000,1961-03-27T00:00:00.000Z,4000,225:61
1716,040221000,2016-04-11T00:00:00.000Z,250000,2016:1215
1717,040221000,2007-04-02T00:00:00.000Z,121025,1134:585
1718,040221000,2005-04-11T00:00:00.000Z,0,WB48:215
1719,040221000,2000-02-29T00:00:00.000Z,45000,776:147
1720,040222000,2008-02-22T00:00:00.000Z,0,WB50:433
1721,040222000,1966-07-19T00:00:00.000Z,8500,279:411
1722,040222000,2008-03-13T00:00:00.000Z,120000,1179:802
1723,040223000,2013-11-26T00:00:00.000Z,91500,2013:5736
1724,040223000,2013-07-02T00:00:00.000Z,0,W2013:232
1725,040223000,2013-07-02T00:00:00.000Z,0,W2013:233
1726,040223000,1973-06-11T00:00:00.000Z,0,132:403
1727,040224000,2015-08-21T00:00:00.000Z,0,W2015:442
1728,040224000,2015-08-21T00:00:00.000Z,0,W2015:442
1729,040224000,2015-08-21T00:00:00.000Z,0,W2015:442
1730,040224000,2015-08-21T00:00:00.000Z,0,W2015:442
1731,040224000,2015-08-21T00:00:00.000Z,0,W2015:442
1732,040224000,1983-10-28T00:00:00.000Z,15000,444:105
1733,040225000,2001-12-28T00:00:00.000Z,0,834:946
1734,040225000,2000-05-26T00:00:00.000Z,5500,781:633
1735,040225000,2006-04-25T00:00:00.000Z,219900,1079:327
1736,040225000,1985-09-26T00:00:00.000Z,2000,469:280
1737,040227000,2008-06-02T00:00:00.000Z,0,2008:2599
1738,040227000,2001-01-19T00:00:00.000Z,286400,798:727
1739,040227000,2007-01-04T00:00:00.000Z,250000,1122:854
1740,040227000,2001-12-28T00:00:00.000Z,0,834:852
1741,040227000,2001-01-10T00:00:00.000Z,0,WB 45:29
1742,040227000,1986-12-22T00:00:00.000Z,5000,488:236
1743,040228000,2006-06-19T00:00:00.000Z,345000,1090:784
1744,040228000,2000-08-14T00:00:00.000Z,55750,788:452
1745,040228000,1998-12-14T00:00:00.000Z,0,WB 42:613
1746,040228000,2013-09-25T00:00:00.000Z,0,2013:4792
1747,040228000,2001-12-28T00:00:00.000Z,0,834:916
1748,040229000,2006-04-20T00:00:00.000Z,305000,1078:788
1749,040229000,2002-01-31T00:00:00.000Z,30500,838:468
1750,040229000,1967-04-06T00:00:00.000Z,4250,0:0
1751,040229000,2008-07-16T00:00:00.000Z,299000,2008:3519
1752,040229000,1992-08-13T00:00:00.000Z,0,286:467
1753,040230000,1968-09-12T00:00:00.000Z,2000,301:475
1754,040230000,2004-09-09T00:00:00.000Z,0,995:37
1755,040231000,2006-03-20T00:00:00.000Z,300000,1074:214
1756,040231000,2001-01-19T00:00:00.000Z,286400,798:727
1757,040231000,2001-12-28T00:00:00.000Z,0,834:852
1758,040231000,2001-01-10T00:00:00.000Z,0,WB 45:29
1759,040231000,1982-12-02T00:00:00.000Z,21400,433:681
1760,040231000,2017-06-01T00:00:00.000Z,365000,2017:2113
1761,040232000,2005-12-08T00:00:00.000Z,299900,1060:954
1762,040232000,2001-01-19T00:00:00.000Z,286400,798:727
1763,040232000,2013-05-29T00:00:00.000Z,286000,2013:2466
1764,040232000,2001-12-28T00:00:00.000Z,0,834:852
1765,040232000,1991-11-18T00:00:00.000Z,0,569:538
1766,040233000,2008-04-29T00:00:00.000Z,0,WB50:603
1767,040233000,1977-06-06T00:00:00.000Z,6500,384:594
1768,040234000,1987-11-10T00:00:00.000Z,14000,504:1
1769,040234000,1999-07-15T00:00:00.000Z,215000,759:700
1770,040234000,2017-09-05T00:00:00.000Z,0,2017:3502
1771,040235000,2014-09-05T00:00:00.000Z,0,2014:366
1772,040235000,1991-11-05T00:00:00.000Z,21500,568:639
1773,040235000,2014-09-05T00:00:00.000Z,105000,2014:3174
1774,040236000,1997-10-12T00:00:00.000Z,0,WB 40:142
1775,040236000,1996-10-17T00:00:00.000Z,0,361:485
1776,040236000,1999-03-03T00:00:00.000Z,33100,747:229
1777,040237000,2017-03-21T00:00:00.000Z,0,2017:1075
1778,040237000,1971-01-27T00:00:00.000Z,13500,323:300
1779,040238000,1999-01-04T00:00:00.000Z,0,742:255
1780,040238000,1999-01-04T00:00:00.000Z,0,742:249
1781,040238000,1995-12-27T00:00:00.000Z,0,WB 38:813
1782,040238000,2000-08-01T00:00:00.000Z,10000,787:510
1783,040238000,1999-01-04T00:00:00.000Z,0,742:252
1784,040239000,2004-04-14T00:00:00.000Z,55000,968:115
1785,040239000,1991-02-26T00:00:00.000Z,0,554:759
1786,040240000,1994-11-04T00:00:00.000Z,0,443:44
1787,040241000,1995-09-29T00:00:00.000Z,0,660:19
1788,040242000,2011-12-13T00:00:00.000Z,70000,2011:4394
1789,040242000,2011-03-17T00:00:00.000Z,100643,2011:1051
1790,040242000,1996-07-03T00:00:00.000Z,36500,675:438
1791,040242000,2011-04-08T00:00:00.000Z,63000,2011:1360
1792,040242100,2005-09-13T00:00:00.000Z,152000,1047:168
1793,040242100,1998-08-20T00:00:00.000Z,6500,730:692
1794,040242100,1981-08-05T00:00:00.000Z,2300,422:629
1795,040242100,2003-06-30T00:00:00.000Z,25000,917:183
1796,040243000,2014-07-22T00:00:00.000Z,0,2014:2504
1797,040243000,1994-09-08T00:00:00.000Z,77350,638:714
1798,040243100,2006-02-17T00:00:00.000Z,0,1070:105
1799,040243100,2005-11-02T00:00:00.000Z,85000,1054:374
1800,040243100,1994-12-02T00:00:00.000Z,75000,643:637
1801,040244000,1993-07-09T00:00:00.000Z,0,355:331
1802,040245000,2008-05-12T00:00:00.000Z,0,1187:871
1803,040245000,1983-07-06T00:00:00.000Z,730000,440:82
1804,040245100,2004-11-17T00:00:00.000Z,0,1004:540
1805,040245100,1989-12-28T00:00:00.000Z,1800000,538:8
1806,040245100,2008-08-12T00:00:00.000Z,3400000,2008:4040
1807,040245100,1987-03-13T00:00:00.000Z,75000,0:0
1808,040265000,2005-02-23T00:00:00.000Z,184000,1016:936
1809,040265000,2001-01-19T00:00:00.000Z,286400,798:727
1810,040265000,2016-06-07T00:00:00.000Z,315000,2016:2023
1811,040265000,2008-05-27T00:00:00.000Z,252500,2008:2456
1812,040265000,2001-12-28T00:00:00.000Z,0,834:852
1813,040265000,2001-01-10T00:00:00.000Z,0,WB 45:29
1814,040265000,1968-06-10T00:00:00.000Z,7300,298:424
1815,040266000,1993-04-15T00:00:00.000Z,0,600:324
1816,040266000,1964-03-25T00:00:00.000Z,3500,251:299
1817,040267000,2006-07-28T00:00:00.000Z,77000,1100:131
1818,040268000,2007-06-04T00:00:00.000Z,102000,1144:596
1819,040268000,1998-04-14T00:00:00.000Z,0,717:635
1820,040268000,1954-10-06T00:00:00.000Z,1700,179:351
1821,040269000,2005-08-29T00:00:00.000Z,225000,1045:533
1822,040269000,1968-02-19T00:00:00.000Z,7300,295:506
1823,040269000,2009-12-29T00:00:00.000Z,185000,2009:5577
1824,040269000,2003-06-26T00:00:00.000Z,51000,916:606
1825,040269100,1986-12-19T00:00:00.000Z,0,488:374
1826,040270000,2001-12-28T00:00:00.000Z,0,834:852
1827,040270000,2001-01-19T00:00:00.000Z,286400,798:727
1828,040270000,2016-12-19T00:00:00.000Z,188500,2016:4875
1829,040270000,2017-04-26T00:00:00.000Z,335000,2017:1523
1830,040270000,2003-09-02T00:00:00.000Z,125000,932:931
1831,040270000,1968-02-19T00:00:00.000Z,7300,295:506
1832,040271000,2010-10-18T00:00:00.000Z,180000,2010:3881
1833,040271000,2001-01-19T00:00:00.000Z,286400,798:727
1834,040271000,1968-02-19T00:00:00.000Z,7300,295:506
1835,040271000,2013-12-09T00:00:00.000Z,225000,2013:5891
1836,040271000,2003-07-30T00:00:00.000Z,127950,924:718
1837,040271000,2001-12-28T00:00:00.000Z,0,834:852
1838,040271100,2004-12-17T00:00:00.000Z,197000,1008:817
1839,040271100,2001-08-10T00:00:00.000Z,0,818:830
1840,0402771A0,1994-09-23T00:00:00.000Z,0,612:357
1841,0402771A0,1995-07-31T00:00:00.000Z,79000,655:749
1842,0402771B0,1994-10-06T00:00:00.000Z,79000,640:645
1843,0402771B0,1993-09-23T00:00:00.000Z,0,612:657
1844,0402771C0,1993-09-23T00:00:00.000Z,0,612:357
1845,0402771C0,1994-09-08T00:00:00.000Z,79000,638:778
1846,0402771D0,2012-10-10T00:00:00.000Z,226000,2012:4558
1847,0402771D0,2012-05-09T00:00:00.000Z,0,2012:1941
1848,0402771D0,2006-01-12T00:00:00.000Z,228000,1066:59
1849,0402771D0,2004-12-23T00:00:00.000Z,193500,1009:478
1850,0402771D0,1994-07-01T00:00:00.000Z,79000,634:518
1851,0402771D0,1993-09-23T00:00:00.000Z,0,0:0
1852,0402772A0,2011-07-29T00:00:00.000Z,0,2011:2707
